Class,Order,Category,Common Name,Scientific Name,Elcode,Range Preview,Model Preview,Range Data,Model Data,Range WMS,Model WMS
Birds,Water birds,Birds (Water birds),Ducks: Barrow's Goldeneye,Bucephala islandica,ABNJB18020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB18020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB18020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB18020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB18020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB18020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB18020_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Ducks: Bufflehead,Bucephala albeola,ABNJB18030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB18030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB18030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB18030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB18030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB18030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB18030_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Ducks: Hooded Merganser,Lophodytes cucullatus,ABNJB20010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB20010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB20010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB20010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB20010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB20010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB20010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Ducks: Common Merganser,Mergus merganser,ABNJB21010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB21010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB21010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB21010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB21010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB21010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB21010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Ducks: Red-breasted Merganser,Mergus serrator,ABNJB21020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB21020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB21020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB21020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB21020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB21020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB21020_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Ducks: Ruddy Duck,Oxyura jamaicensis,ABNJB22010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB22010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB22010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB22010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB22010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB22010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB22010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Egret, Great",Ardea alba,ABNGA04040,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA04040_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA04040_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNGA04040_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNGA04040_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA04040_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA04040_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Egret, Snowy",Egretta thula,ABNGA06030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA06030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA06030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNGA06030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNGA06030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA06030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA06030_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Egret, Cattle",Bubulcus ibis,ABNGA07010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA07010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA07010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNGA07010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNGA07010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA07010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNGA07010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Geese: Greater White-fronted Goose,Anser albifrons,ABNJB03040,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB03040_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB03040_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB03040_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB03040_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB03040_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB03040_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Geese: Snow Goose,Chen caerulescens,ABNJB04010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB04010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB04010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB04010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB04010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB04010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB04010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Geese: Ross's Goose,Chen rossii,ABNJB04020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB04020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB04020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB04020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB04020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB04020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB04020_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Geese: Brant,Branta bernicla,ABNJB05010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB05010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB05010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Geese: Canada Goose,Branta canadensis,ABNJB05030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB05030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB05030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05030_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Geese: Cackling Goose,Branta hutchinsii,ABNJB05050,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05050_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05050_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNJB05050_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNJB05050_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05050_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNJB05050_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Grebe, Pied-billed",Podilymbus podiceps,ABNCA02010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA02010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA02010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNCA02010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNCA02010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA02010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA02010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Grebe, Horned",Podiceps auritus,ABNCA03010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNCA03010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNCA03010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Grebe, Red-necked",Podiceps grisegena,ABNCA03020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNCA03020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNCA03020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03020_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Grebe, Eared",Podiceps nigricollis,ABNCA03030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNCA03030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNCA03030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA03030_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Grebe, Western",Aechmophorus occidentalis,ABNCA04010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA04010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA04010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNCA04010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNCA04010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA04010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA04010_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),"Grebe, Clark's",Aechmophorus clarkii,ABNCA04020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA04020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA04020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNCA04020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNCA04020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA04020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNCA04020_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Franklin's Gull,Larus pipixcan,ABNNM03020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03020_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Little Gull,Larus minutus,ABNNM03030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03030_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Bonaparte's Gull,Larus philadelphia,ABNNM03050,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03050_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03050_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03050_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03050_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03050_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03050_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Heermann's Gull,Larus heermanni,ABNNM03060,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03060_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03060_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03060_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03060_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03060_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03060_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Mew Gull,Larus canus,ABNNM03090,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03090_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03090_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03090_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03090_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03090_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03090_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Ring-billed Gull,Larus delawarensis,ABNNM03100,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03100_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03100_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03100_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03100_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03100_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03100_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: California Gull,Larus californicus,ABNNM03110,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03110_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03110_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03110_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03110_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03110_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03110_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Herring Gull,Larus argentatus,ABNNM03120,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03120_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03120_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03120_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03120_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03120_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03120_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Thayer's Gull,Larus thayeri,ABNNM03130,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03130_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03130_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03130_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03130_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03130_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03130_MODEL_MAP/MapServer
Birds,Water birds,Birds (Water birds),Gulls: Western Gull,Larus occidentalis,ABNNM03180,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03180_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03180_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/ABNNM03180_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/ABNNM03180_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03180_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/ABNNM03180_MODEL_MAP/MapServer
